week_start,week_end,region,crop,price
2025-01-27,2025-01-31,Arusha,maize,700
2025-01-27,2025-01-31,Arusha,rice,2800
2025-01-27,2025-01-31,Arusha,beans,2800
2025-01-27,2025-01-31,Arusha,sorghum,1000
2025-01-27,2025-01-31,Arusha,bulrush_millet,
2025-01-27,2025-01-31,Arusha,finger_millet,1900
2025-01-27,2025-01-31,Arusha,round_potato,800
2025-01-27,2025-01-31,Dar es Salaam,maize,
2025-01-27,2025-01-31,Dar es Salaam,rice,
2025-01-27,2025-01-31,Dar es Salaam,beans,
2025-01-27,2025-01-31,Dar es Salaam,sorghum,
2025-01-27,2025-01-31,Dar es Salaam,bulrush_millet,
2025-01-27,2025-01-31,Dar es Salaam,finger_millet,
2025-01-27,2025-01-31,Dar es Salaam,round_potato,
2025-01-27,2025-01-31,Dodoma,maize,
2025-01-27,2025-01-31,Dodoma,rice,
2025-01-27,2025-01-31,Dodoma,beans,
2025-01-27,2025-01-31,Dodoma,sorghum,
2025-01-27,2025-01-31,Dodoma,bulrush_millet,
2025-01-27,2025-01-31,Dodoma,finger_millet,
2025-01-27,2025-01-31,Dodoma,round_potato,
2025-01-27,2025-01-31,Geita,maize,
2025-01-27,2025-01-31,Geita,rice,
2025-01-27,2025-01-31,Geita,beans,
2025-01-27,2025-01-31,Geita,sorghum,
2025-01-27,2025-01-31,Geita,bulrush_millet,
2025-01-27,2025-01-31,Geita,finger_millet,
2025-01-27,2025-01-31,Geita,round_potato,
2025-01-27,2025-01-31,Iringa,maize,700
2025-01-27,2025-01-31,Iringa,rice,2700
2025-01-27,2025-01-31,Iringa,beans,2900
2025-01-27,2025-01-31,Iringa,sorghum,1400
2025-01-27,2025-01-31,Iringa,bulrush_millet,1800
2025-01-27,2025-01-31,Iringa,finger_millet,2600
2025-01-27,2025-01-31,Iringa,round_potato,800
2025-01-27,2025-01-31,Kagera,maize,900
2025-01-27,2025-01-31,Kagera,rice,2200
2025-01-27,2025-01-31,Kagera,beans,2300
2025-01-27,2025-01-31,Kagera,sorghum,1500
2025-01-27,2025-01-31,Kagera,bulrush_millet,1600
2025-01-27,2025-01-31,Kagera,finger_millet,2000
2025-01-27,2025-01-31,Kagera,round_potato,900
2025-01-27,2025-01-31,Lindi,maize,1200
2025-01-27,2025-01-31,Lindi,rice,2500
2025-01-27,2025-01-31,Lindi,beans,3100
2025-01-27,2025-01-31,Lindi,sorghum,2800
2025-01-27,2025-01-31,Lindi,bulrush_millet,2900
2025-01-27,2025-01-31,Lindi,finger_millet,2300
2025-01-27,2025-01-31,Lindi,round_potato,900
2025-01-27,2025-01-31,Mara,maize,
2025-01-27,2025-01-31,Mara,rice,
2025-01-27,2025-01-31,Mara,beans,
2025-01-27,2025-01-31,Mara,sorghum,
2025-01-27,2025-01-31,Mara,bulrush_millet,
2025-01-27,2025-01-31,Mara,finger_millet,
2025-01-27,2025-01-31,Mara,round_potato,
2025-01-27,2025-01-31,Morogoro,maize,900
2025-01-27,2025-01-31,Morogoro,rice,1900
2025-01-27,2025-01-31,Morogoro,beans,3100
2025-01-27,2025-01-31,Morogoro,sorghum,1600
2025-01-27,2025-01-31,Morogoro,bulrush_millet,
2025-01-27,2025-01-31,Morogoro,finger_millet,
2025-01-27,2025-01-31,Morogoro,round_potato,800
2025-01-27,2025-01-31,Mwanza,maize,800
2025-01-27,2025-01-31,Mwanza,rice,2000
2025-01-27,2025-01-31,Mwanza,beans,2600
2025-01-27,2025-01-31,Mwanza,sorghum,1400
2025-01-27,2025-01-31,Mwanza,bulrush_millet,1300
2025-01-27,2025-01-31,Mwanza,finger_millet,
2025-01-27,2025-01-31,Mwanza,round_potato,1000
2025-01-27,2025-01-31,National Average,maize,600
2025-01-27,2025-01-31,National Average,rice,1800
2025-01-27,2025-01-31,National Average,beans,2400
2025-01-27,2025-01-31,National Average,sorghum,1400
2025-01-27,2025-01-31,National Average,bulrush_millet,1600
2025-01-27,2025-01-31,National Average,finger_millet,2300
2025-01-27,2025-01-31,National Average,round_potato,1000
2025-01-27,2025-01-31,Njombe,maize,700
2025-01-27,2025-01-31,Njombe,rice,2000
2025-01-27,2025-01-31,Njombe,beans,2300
2025-01-27,2025-01-31,Njombe,sorghum,1000
2025-01-27,2025-01-31,Njombe,bulrush_millet,
2025-01-27,2025-01-31,Njombe,finger_millet,2400
2025-01-27,2025-01-31,Njombe,round_potato,900
2025-01-27,2025-01-31,Rukwa,maize,
2025-01-27,2025-01-31,Rukwa,rice,
2025-01-27,2025-01-31,Rukwa,beans,
2025-01-27,2025-01-31,Rukwa,sorghum,
2025-01-27,2025-01-31,Rukwa,bulrush_millet,
2025-01-27,2025-01-31,Rukwa,finger_millet,
2025-01-27,2025-01-31,Rukwa,round_potato,
2025-01-27,2025-01-31,Ruvuma,maize,700
2025-01-27,2025-01-31,Ruvuma,rice,2000
2025-01-27,2025-01-31,Ruvuma,beans,
2025-01-27,2025-01-31,Ruvuma,sorghum,
2025-01-27,2025-01-31,Ruvuma,bulrush_millet,
2025-01-27,2025-01-31,Ruvuma,finger_millet,
2025-01-27,2025-01-31,Ruvuma,round_potato,700
2025-01-27,2025-01-31,Shinyanga,maize,800
2025-01-27,2025-01-31,Shinyanga,rice,1700
2025-01-27,2025-01-31,Shinyanga,beans,2500
2025-01-27,2025-01-31,Shinyanga,sorghum,1500
2025-01-27,2025-01-31,Shinyanga,bulrush_millet,1100
2025-01-27,2025-01-31,Shinyanga,finger_millet,2500
2025-01-27,2025-01-31,Shinyanga,round_potato,1100
2025-01-27,2025-01-31,Simiyu,maize,700
2025-01-27,2025-01-31,Simiyu,rice,1600
2025-01-27,2025-01-31,Simiyu,beans,2900
2025-01-27,2025-01-31,Simiyu,sorghum,1900
2025-01-27,2025-01-31,Simiyu,bulrush_millet,1900
2025-01-27,2025-01-31,Simiyu,finger_millet,2500
2025-01-27,2025-01-31,Simiyu,round_potato,1500
2025-01-27,2025-01-31,Songwe,maize,600
2025-01-27,2025-01-31,Songwe,rice,2100
2025-01-27,2025-01-31,Songwe,beans,4000
2025-01-27,2025-01-31,Songwe,sorghum,
2025-01-27,2025-01-31,Songwe,bulrush_millet,
2025-01-27,2025-01-31,Songwe,finger_millet,
2025-01-27,2025-01-31,Songwe,round_potato,
2025-01-27,2025-01-31,Tabora,maize,700
2025-01-27,2025-01-31,Tabora,rice,1500
2025-01-27,2025-01-31,Tabora,beans,2700
2025-01-27,2025-01-31,Tabora,sorghum,1700
2025-01-27,2025-01-31,Tabora,bulrush_millet,1900
2025-01-27,2025-01-31,Tabora,finger_millet,1900
2025-01-27,2025-01-31,Tabora,round_potato,1100
2025-01-27,2025-01-31,Tanga,maize,
2025-01-27,2025-01-31,Tanga,rice,
2025-01-27,2025-01-31,Tanga,beans,
2025-01-27,2025-01-31,Tanga,sorghum,
2025-01-27,2025-01-31,Tanga,bulrush_millet,
2025-01-27,2025-01-31,Tanga,finger_millet,
2025-01-27,2025-01-31,Tanga,round_potato,
