week_start,week_end,region,crop,price
2025-12-01,2025-12-05,Arusha,maize,700
2025-12-01,2025-12-05,Arusha,rice,2800
2025-12-01,2025-12-05,Arusha,beans,2100
2025-12-01,2025-12-05,Arusha,sorghum,1100
2025-12-01,2025-12-05,Arusha,bulrush_millet,
2025-12-01,2025-12-05,Arusha,finger_millet,1600
2025-12-01,2025-12-05,Arusha,round_potato,900
2025-12-01,2025-12-05,Dar es Salaam,maize,
2025-12-01,2025-12-05,Dar es Salaam,rice,
2025-12-01,2025-12-05,Dar es Salaam,beans,
2025-12-01,2025-12-05,Dar es Salaam,sorghum,
2025-12-01,2025-12-05,Dar es Salaam,bulrush_millet,
2025-12-01,2025-12-05,Dar es Salaam,finger_millet,
2025-12-01,2025-12-05,Dar es Salaam,round_potato,
2025-12-01,2025-12-05,Dodoma,maize,700
2025-12-01,2025-12-05,Dodoma,rice,2600
2025-12-01,2025-12-05,Dodoma,beans,2700
2025-12-01,2025-12-05,Dodoma,sorghum,700
2025-12-01,2025-12-05,Dodoma,bulrush_millet,800
2025-12-01,2025-12-05,Dodoma,finger_millet,1400
2025-12-01,2025-12-05,Dodoma,round_potato,800
2025-12-01,2025-12-05,Geita,maize,1100
2025-12-01,2025-12-05,Geita,rice,2800
2025-12-01,2025-12-05,Geita,beans,3200
2025-12-01,2025-12-05,Geita,sorghum,1900
2025-12-01,2025-12-05,Geita,bulrush_millet,2100
2025-12-01,2025-12-05,Geita,finger_millet,2100
2025-12-01,2025-12-05,Geita,round_potato,1300
2025-12-01,2025-12-05,Iringa,maize,
2025-12-01,2025-12-05,Iringa,rice,
2025-12-01,2025-12-05,Iringa,beans,
2025-12-01,2025-12-05,Iringa,sorghum,
2025-12-01,2025-12-05,Iringa,bulrush_millet,
2025-12-01,2025-12-05,Iringa,finger_millet,
2025-12-01,2025-12-05,Iringa,round_potato,
2025-12-01,2025-12-05,Kagera,maize,900
2025-12-01,2025-12-05,Kagera,rice,2400
2025-12-01,2025-12-05,Kagera,beans,2200
2025-12-01,2025-12-05,Kagera,sorghum,1700
2025-12-01,2025-12-05,Kagera,bulrush_millet,1700
2025-12-01,2025-12-05,Kagera,finger_millet,2100
2025-12-01,2025-12-05,Kagera,round_potato,900
2025-12-01,2025-12-05,Katavi,maize,600
2025-12-01,2025-12-05,Katavi,rice,2400
2025-12-01,2025-12-05,Katavi,beans,
2025-12-01,2025-12-05,Katavi,sorghum,
2025-12-01,2025-12-05,Katavi,bulrush_millet,
2025-12-01,2025-12-05,Katavi,finger_millet,
2025-12-01,2025-12-05,Katavi,round_potato,
2025-12-01,2025-12-05,Kigoma,maize,700
2025-12-01,2025-12-05,Kigoma,rice,2400
2025-12-01,2025-12-05,Kigoma,beans,2200
2025-12-01,2025-12-05,Kigoma,sorghum,1100
2025-12-01,2025-12-05,Kigoma,bulrush_millet,1100
2025-12-01,2025-12-05,Kigoma,finger_millet,2300
2025-12-01,2025-12-05,Kigoma,round_potato,1000
2025-12-01,2025-12-05,Kilimanjaro,maize,800
2025-12-01,2025-12-05,Kilimanjaro,rice,2100
2025-12-01,2025-12-05,Kilimanjaro,beans,2300
2025-12-01,2025-12-05,Kilimanjaro,sorghum,
2025-12-01,2025-12-05,Kilimanjaro,bulrush_millet,
2025-12-01,2025-12-05,Kilimanjaro,finger_millet,
2025-12-01,2025-12-05,Kilimanjaro,round_potato,900
2025-12-01,2025-12-05,Lindi,maize,900
2025-12-01,2025-12-05,Lindi,rice,3000
2025-12-01,2025-12-05,Lindi,beans,3100
2025-12-01,2025-12-05,Lindi,sorghum,2300
2025-12-01,2025-12-05,Lindi,bulrush_millet,3000
2025-12-01,2025-12-05,Lindi,finger_millet,3300
2025-12-01,2025-12-05,Lindi,round_potato,900
2025-12-01,2025-12-05,Mara,maize,800
2025-12-01,2025-12-05,Mara,rice,2500
2025-12-01,2025-12-05,Mara,beans,2400
2025-12-01,2025-12-05,Mara,sorghum,1700
