week_start,week_end,region,crop,price
2025-03-24,2025-03-28,Arusha,maize,800
2025-03-24,2025-03-28,Arusha,rice,2900
2025-03-24,2025-03-28,Arusha,beans,2600
2025-03-24,2025-03-28,Arusha,sorghum,1300
2025-03-24,2025-03-28,Arusha,bulrush_millet,
2025-03-24,2025-03-28,Arusha,finger_millet,1900
2025-03-24,2025-03-28,Arusha,round_potato,900
2025-03-24,2025-03-28,Dar es Salaam,maize,1000
2025-03-24,2025-03-28,Dar es Salaam,rice,2700
2025-03-24,2025-03-28,Dar es Salaam,beans,3400
2025-03-24,2025-03-28,Dar es Salaam,sorghum,1200
2025-03-24,2025-03-28,Dar es Salaam,bulrush_millet,1000
2025-03-24,2025-03-28,Dar es Salaam,finger_millet,2900
2025-03-24,2025-03-28,Dar es Salaam,round_potato,800
2025-03-24,2025-03-28,Dodoma,maize,800
2025-03-24,2025-03-28,Dodoma,rice,2500
2025-03-24,2025-03-28,Dodoma,beans,2800
2025-03-24,2025-03-28,Dodoma,sorghum,800
2025-03-24,2025-03-28,Dodoma,bulrush_millet,1300
2025-03-24,2025-03-28,Dodoma,finger_millet,1200
2025-03-24,2025-03-28,Dodoma,round_potato,1000
2025-03-24,2025-03-28,Geita,maize,700
2025-03-24,2025-03-28,Geita,rice,2300
2025-03-24,2025-03-28,Geita,beans,3100
2025-03-24,2025-03-28,Geita,sorghum,
2025-03-24,2025-03-28,Geita,bulrush_millet,
2025-03-24,2025-03-28,Geita,finger_millet,
2025-03-24,2025-03-28,Geita,round_potato,
2025-03-24,2025-03-28,Iringa,maize,800
2025-03-24,2025-03-28,Iringa,rice,2800
2025-03-24,2025-03-28,Iringa,beans,2800
2025-03-24,2025-03-28,Iringa,sorghum,1400
2025-03-24,2025-03-28,Iringa,bulrush_millet,1400
2025-03-24,2025-03-28,Iringa,finger_millet,2800
2025-03-24,2025-03-28,Iringa,round_potato,700
2025-03-24,2025-03-28,Kagera,maize,800
2025-03-24,2025-03-28,Kagera,rice,2300
2025-03-24,2025-03-28,Kagera,beans,2200
2025-03-24,2025-03-28,Kagera,sorghum,1600
2025-03-24,2025-03-28,Kagera,bulrush_millet,1600
2025-03-24,2025-03-28,Kagera,finger_millet,2500
2025-03-24,2025-03-28,Kagera,round_potato,900
2025-03-24,2025-03-28,Katavi,maize,700
2025-03-24,2025-03-28,Katavi,rice,2000
2025-03-24,2025-03-28,Katavi,beans,2600
2025-03-24,2025-03-28,Katavi,sorghum,2300
2025-03-24,2025-03-28,Katavi,bulrush_millet,
2025-03-24,2025-03-28,Katavi,finger_millet,1400
2025-03-24,2025-03-28,Katavi,round_potato,1300
2025-03-24,2025-03-28,Kigoma,maize,800
2025-03-24,2025-03-28,Kigoma,rice,2400
2025-03-24,2025-03-28,Kigoma,beans,2700
2025-03-24,2025-03-28,Kigoma,sorghum,2000
2025-03-24,2025-03-28,Kigoma,bulrush_millet,2500
2025-03-24,2025-03-28,Kigoma,finger_millet,2000
2025-03-24,2025-03-28,Kigoma,round_potato,1400
2025-03-24,2025-03-28,Kilimanjaro,maize,900
2025-03-24,2025-03-28,Kilimanjaro,rice,2100
2025-03-24,2025-03-28,Kilimanjaro,beans,2800
2025-03-24,2025-03-28,Kilimanjaro,sorghum,
2025-03-24,2025-03-28,Kilimanjaro,bulrush_millet,
2025-03-24,2025-03-28,Kilimanjaro,finger_millet,
2025-03-24,2025-03-28,Kilimanjaro,round_potato,900
2025-03-24,2025-03-28,Lindi,maize,1100
2025-03-24,2025-03-28,Lindi,rice,2800
2025-03-24,2025-03-28,Lindi,beans,3100
2025-03-24,2025-03-28,Lindi,sorghum,2600
2025-03-24,2025-03-28,Lindi,bulrush_millet,2900
2025-03-24,2025-03-28,Lindi,finger_millet,2500
2025-03-24,2025-03-28,Lindi,round_potato,900
2025-03-24,2025-03-28,Mara,maize,
2025-03-24,2025-03-28,Mara,rice,
2025-03-24,2025-03-28,Mara,beans,
2025-03-24,2025-03-28,Mara,sorghum,
2025-03-24,2025-03-28,Mara,bulrush_millet,
2025-03-24,2025-03-28,Mara,finger_millet,
2025-03-24,2025-03-28,Mara,round_potato,
2025-03-24,2025-03-28,Mbeya,maize,900
2025-03-24,2025-03-28,Mbeya,rice,2000
2025-03-24,2025-03-28,Mbeya,beans,2300
2025-03-24,2025-03-28,Mbeya,sorghum,1300
2025-03-24,2025-03-28,Mbeya,bulrush_millet,2100
2025-03-24,2025-03-28,Mbeya,finger_millet,2000
2025-03-24,2025-03-28,Mbeya,round_potato,800
2025-03-24,2025-03-28,Morogoro,maize,1000
2025-03-24,2025-03-28,Morogoro,rice,2300
2025-03-24,2025-03-28,Morogoro,beans,3000
2025-03-24,2025-03-28,Morogoro,sorghum,1600
2025-03-24,2025-03-28,Morogoro,bulrush_millet,1300
2025-03-24,2025-03-28,Morogoro,finger_millet,1500
2025-03-24,2025-03-28,Morogoro,round_potato,800
2025-03-24,2025-03-28,Mtwara,maize,900
2025-03-24,2025-03-28,Mtwara,rice,2300
2025-03-24,2025-03-28,Mtwara,beans,2900
2025-03-24,2025-03-28,Mtwara,sorghum,2100
2025-03-24,2025-03-28,Mtwara,bulrush_millet,4000
2025-03-24,2025-03-28,Mtwara,finger_millet,2300
2025-03-24,2025-03-28,Mtwara,round_potato,900
2025-03-24,2025-03-28,Mwanza,maize,900
2025-03-24,2025-03-28,Mwanza,rice,2300
2025-03-24,2025-03-28,Mwanza,beans,2800
2025-03-24,2025-03-28,Mwanza,sorghum,1400
2025-03-24,2025-03-28,Mwanza,bulrush_millet,1400
2025-03-24,2025-03-28,Mwanza,finger_millet,2600
2025-03-24,2025-03-28,Mwanza,round_potato,1000
2025-03-24,2025-03-28,National Average,maize,900
2025-03-24,2025-03-28,National Average,rice,2300
2025-03-24,2025-03-28,National Average,beans,2700
2025-03-24,2025-03-28,National Average,sorghum,1500
2025-03-24,2025-03-28,National Average,bulrush_millet,1800
2025-03-24,2025-03-28,National Average,finger_millet,2200
2025-03-24,2025-03-28,National Average,round_potato,900
2025-03-24,2025-03-28,Njombe,maize,700
2025-03-24,2025-03-28,Njombe,rice,
2025-03-24,2025-03-28,Njombe,beans,2300
2025-03-24,2025-03-28,Njombe,sorghum,1100
2025-03-24,2025-03-28,Njombe,bulrush_millet,
2025-03-24,2025-03-28,Njombe,finger_millet,2600
2025-03-24,2025-03-28,Njombe,round_potato,600
2025-03-24,2025-03-28,Pwani,maize,1400
2025-03-24,2025-03-28,Pwani,rice,2300
2025-03-24,2025-03-28,Pwani,beans,3100
2025-03-24,2025-03-28,Pwani,sorghum,1600
2025-03-24,2025-03-28,Pwani,bulrush_millet,1600
2025-03-24,2025-03-28,Pwani,finger_millet,2900
2025-03-24,2025-03-28,Pwani,round_potato,1000
2025-03-24,2025-03-28,Rukwa,maize,600
2025-03-24,2025-03-28,Rukwa,rice,2300
2025-03-24,2025-03-28,Rukwa,beans,2400
2025-03-24,2025-03-28,Rukwa,sorghum,
2025-03-24,2025-03-28,Rukwa,bulrush_millet,
2025-03-24,2025-03-28,Rukwa,finger_millet,2100
2025-03-24,2025-03-28,Rukwa,round_potato,800
2025-03-24,2025-03-28,Ruvuma,maize,
2025-03-24,2025-03-28,Ruvuma,rice,
2025-03-24,2025-03-28,Ruvuma,beans,
2025-03-24,2025-03-28,Ruvuma,sorghum,
2025-03-24,2025-03-28,Ruvuma,bulrush_millet,
2025-03-24,2025-03-28,Ruvuma,finger_millet,
2025-03-24,2025-03-28,Ruvuma,round_potato,
2025-03-24,2025-03-28,Shinyanga,maize,800
2025-03-24,2025-03-28,Shinyanga,rice,1600
2025-03-24,2025-03-28,Shinyanga,beans,2500
2025-03-24,2025-03-28,Shinyanga,sorghum,1600
2025-03-24,2025-03-28,Shinyanga,bulrush_millet,1100
2025-03-24,2025-03-28,Shinyanga,finger_millet,2600
2025-03-24,2025-03-28,Shinyanga,round_potato,900
2025-03-24,2025-03-28,Simiyu,maize,
2025-03-24,2025-03-28,Simiyu,rice,2100
2025-03-24,2025-03-28,Simiyu,beans,2900
2025-03-24,2025-03-28,Simiyu,sorghum,1900
2025-03-24,2025-03-28,Simiyu,bulrush_millet,1900
2025-03-24,2025-03-28,Simiyu,finger_millet,2700
2025-03-24,2025-03-28,Simiyu,round_potato,1500
2025-03-24,2025-03-28,Singida,maize,900
2025-03-24,2025-03-28,Singida,rice,2300
2025-03-24,2025-03-28,Singida,beans,2500
2025-03-24,2025-03-28,Singida,sorghum,900
2025-03-24,2025-03-28,Singida,bulrush_millet,800
2025-03-24,2025-03-28,Singida,finger_millet,1700
2025-03-24,2025-03-28,Singida,round_potato,
2025-03-24,2025-03-28,Songwe,maize,800
2025-03-24,2025-03-28,Songwe,rice,2400
2025-03-24,2025-03-28,Songwe,beans,1900
2025-03-24,2025-03-28,Songwe,sorghum,
2025-03-24,2025-03-28,Songwe,bulrush_millet,
2025-03-24,2025-03-28,Songwe,finger_millet,
2025-03-24,2025-03-28,Songwe,round_potato,
2025-03-24,2025-03-28,Tabora,maize,800
2025-03-24,2025-03-28,Tabora,rice,2100
2025-03-24,2025-03-28,Tabora,beans,2700
2025-03-24,2025-03-28,Tabora,sorghum,
2025-03-24,2025-03-28,Tabora,bulrush_millet,
2025-03-24,2025-03-28,Tabora,finger_millet,
2025-03-24,2025-03-28,Tabora,round_potato,1000
