week_start,week_end,region,crop,price
2025-07-28,2025-08-01,Arusha,maize,800
2025-07-28,2025-08-01,Arusha,rice,3000
2025-07-28,2025-08-01,Arusha,beans,2100
2025-07-28,2025-08-01,Arusha,sorghum,1200
2025-07-28,2025-08-01,Arusha,bulrush_millet,
2025-07-28,2025-08-01,Arusha,finger_millet,1600
2025-07-28,2025-08-01,Arusha,round_potato,600
2025-07-28,2025-08-01,Iringa,maize,
2025-07-28,2025-08-01,Iringa,rice,
2025-07-28,2025-08-01,Iringa,beans,
2025-07-28,2025-08-01,Iringa,sorghum,
2025-07-28,2025-08-01,Iringa,bulrush_millet,1300
2025-07-28,2025-08-01,Iringa,finger_millet,2500
2025-07-28,2025-08-01,Iringa,round_potato,
2025-07-28,2025-08-01,Kagera,maize,900
2025-07-28,2025-08-01,Kagera,rice,1700
2025-07-28,2025-08-01,Kagera,beans,2100
2025-07-28,2025-08-01,Kagera,sorghum,1700
2025-07-28,2025-08-01,Kagera,bulrush_millet,1700
2025-07-28,2025-08-01,Kagera,finger_millet,2600
2025-07-28,2025-08-01,Kagera,round_potato,800
2025-07-28,2025-08-01,Katavi,maize,600
2025-07-28,2025-08-01,Katavi,rice,
2025-07-28,2025-08-01,Katavi,beans,2000
2025-07-28,2025-08-01,Katavi,sorghum,
2025-07-28,2025-08-01,Katavi,bulrush_millet,
2025-07-28,2025-08-01,Katavi,finger_millet,
2025-07-28,2025-08-01,Katavi,round_potato,
2025-07-28,2025-08-01,Mara,maize,800
2025-07-28,2025-08-01,Mara,rice,2200
2025-07-28,2025-08-01,Mara,beans,2300
2025-07-28,2025-08-01,Mara,sorghum,1700
2025-07-28,2025-08-01,Mara,bulrush_millet,1700
2025-07-28,2025-08-01,Mara,finger_millet,2700
2025-07-28,2025-08-01,Mara,round_potato,1300
2025-07-28,2025-08-01,Morogoro,maize,
2025-07-28,2025-08-01,Morogoro,rice,
2025-07-28,2025-08-01,Morogoro,beans,2200
2025-07-28,2025-08-01,Morogoro,sorghum,1300
2025-07-28,2025-08-01,Morogoro,bulrush_millet,
2025-07-28,2025-08-01,Morogoro,finger_millet,
2025-07-28,2025-08-01,Morogoro,round_potato,600
2025-07-28,2025-08-01,National Average,maize,700
2025-07-28,2025-08-01,National Average,rice,2000
2025-07-28,2025-08-01,National Average,beans,2100
2025-07-28,2025-08-01,National Average,sorghum,1300
2025-07-28,2025-08-01,National Average,bulrush_millet,1400
2025-07-28,2025-08-01,National Average,finger_millet,2300
2025-07-28,2025-08-01,National Average,round_potato,800
2025-07-28,2025-08-01,Njombe,maize,500
2025-07-28,2025-08-01,Njombe,rice,2300
2025-07-28,2025-08-01,Njombe,beans,1900
2025-07-28,2025-08-01,Njombe,sorghum,1100
2025-07-28,2025-08-01,Njombe,bulrush_millet,
2025-07-28,2025-08-01,Njombe,finger_millet,2000
2025-07-28,2025-08-01,Njombe,round_potato,
2025-07-28,2025-08-01,Pwani,maize,1400
2025-07-28,2025-08-01,Pwani,rice,2400
2025-07-28,2025-08-01,Pwani,beans,2800
2025-07-28,2025-08-01,Pwani,sorghum,1800
2025-07-28,2025-08-01,Pwani,bulrush_millet,1600
2025-07-28,2025-08-01,Pwani,finger_millet,3500
2025-07-28,2025-08-01,Pwani,round_potato,1300
2025-07-28,2025-08-01,Rukwa,maize,600
2025-07-28,2025-08-01,Rukwa,rice,2200
2025-07-28,2025-08-01,Rukwa,beans,2300
2025-07-28,2025-08-01,Rukwa,sorghum,
2025-07-28,2025-08-01,Rukwa,bulrush_millet,
2025-07-28,2025-08-01,Rukwa,finger_millet,1100
2025-07-28,2025-08-01,Rukwa,round_potato,700
2025-07-28,2025-08-01,Shinyanga,maize,800
2025-07-28,2025-08-01,Shinyanga,rice,2000
2025-07-28,2025-08-01,Shinyanga,beans,2100
2025-07-28,2025-08-01,Shinyanga,sorghum,1400
2025-07-28,2025-08-01,Shinyanga,bulrush_millet,1000
2025-07-28,2025-08-01,Shinyanga,finger_millet,2800
2025-07-28,2025-08-01,Shinyanga,round_potato,1000
2025-07-28,2025-08-01,Simiyu,maize,900
2025-07-28,2025-08-01,Simiyu,rice,2100
2025-07-28,2025-08-01,Simiyu,beans,2900
2025-07-28,2025-08-01,Simiyu,sorghum,1900
2025-07-28,2025-08-01,Simiyu,bulrush_millet,1900
2025-07-28,2025-08-01,Simiyu,finger_millet,2500
2025-07-28,2025-08-01,Simiyu,round_potato,1500
2025-07-28,2025-08-01,Songwe,maize,600
2025-07-28,2025-08-01,Songwe,rice,2500
2025-07-28,2025-08-01,Songwe,beans,
2025-07-28,2025-08-01,Songwe,sorghum,
2025-07-28,2025-08-01,Songwe,bulrush_millet,
2025-07-28,2025-08-01,Songwe,finger_millet,
2025-07-28,2025-08-01,Songwe,round_potato,
2025-07-28,2025-08-01,Tabora,maize,800
2025-07-28,2025-08-01,Tabora,rice,2100
2025-07-28,2025-08-01,Tabora,beans,2400
2025-07-28,2025-08-01,Tabora,sorghum,1900
2025-07-28,2025-08-01,Tabora,bulrush_millet,1500
2025-07-28,2025-08-01,Tabora,finger_millet,2000
2025-07-28,2025-08-01,Tabora,round_potato,800
