week_start,week_end,region,crop,price
2025-05-05,2025-05-09,Arusha,maize,800
2025-05-05,2025-05-09,Arusha,rice,2900
2025-05-05,2025-05-09,Arusha,beans,2800
2025-05-05,2025-05-09,Arusha,sorghum,1600
2025-05-05,2025-05-09,Arusha,bulrush_millet,
2025-05-05,2025-05-09,Arusha,finger_millet,2200
2025-05-05,2025-05-09,Arusha,round_potato,900
2025-05-05,2025-05-09,Dar es Salaam,maize,1100
2025-05-05,2025-05-09,Dar es Salaam,rice,2700
2025-05-05,2025-05-09,Dar es Salaam,beans,3300
2025-05-05,2025-05-09,Dar es Salaam,sorghum,1300
2025-05-05,2025-05-09,Dar es Salaam,bulrush_millet,1200
2025-05-05,2025-05-09,Dar es Salaam,finger_millet,3000
2025-05-05,2025-05-09,Dar es Salaam,round_potato,1000
2025-05-05,2025-05-09,Dodoma,maize,800
2025-05-05,2025-05-09,Dodoma,rice,2700
2025-05-05,2025-05-09,Dodoma,beans,3000
2025-05-05,2025-05-09,Dodoma,sorghum,700
2025-05-05,2025-05-09,Dodoma,bulrush_millet,
2025-05-05,2025-05-09,Dodoma,finger_millet,2100
2025-05-05,2025-05-09,Dodoma,round_potato,1000
2025-05-05,2025-05-09,Geita,maize,800
2025-05-05,2025-05-09,Geita,rice,2400
2025-05-05,2025-05-09,Geita,beans,3000
2025-05-05,2025-05-09,Geita,sorghum,1600
2025-05-05,2025-05-09,Geita,bulrush_millet,
2025-05-05,2025-05-09,Geita,finger_millet,
2025-05-05,2025-05-09,Geita,round_potato,1000
2025-05-05,2025-05-09,Iringa,maize,800
2025-05-05,2025-05-09,Iringa,rice,2400
2025-05-05,2025-05-09,Iringa,beans,2700
2025-05-05,2025-05-09,Iringa,sorghum,1700
2025-05-05,2025-05-09,Iringa,bulrush_millet,1400
2025-05-05,2025-05-09,Iringa,finger_millet,3300
2025-05-05,2025-05-09,Iringa,round_potato,700
2025-05-05,2025-05-09,Kagera,maize,900
2025-05-05,2025-05-09,Kagera,rice,2300
2025-05-05,2025-05-09,Kagera,beans,2400
2025-05-05,2025-05-09,Kagera,sorghum,1600
2025-05-05,2025-05-09,Kagera,bulrush_millet,1700
2025-05-05,2025-05-09,Kagera,finger_millet,2500
2025-05-05,2025-05-09,Kagera,round_potato,900
2025-05-05,2025-05-09,Katavi,maize,
2025-05-05,2025-05-09,Katavi,rice,2000
2025-05-05,2025-05-09,Katavi,beans,
2025-05-05,2025-05-09,Katavi,sorghum,
2025-05-05,2025-05-09,Katavi,bulrush_millet,
2025-05-05,2025-05-09,Katavi,finger_millet,
2025-05-05,2025-05-09,Katavi,round_potato,
2025-05-05,2025-05-09,Kigoma,maize,700
2025-05-05,2025-05-09,Kigoma,rice,2600
2025-05-05,2025-05-09,Kigoma,beans,2800
2025-05-05,2025-05-09,Kigoma,sorghum,1500
2025-05-05,2025-05-09,Kigoma,bulrush_millet,2100
2025-05-05,2025-05-09,Kigoma,finger_millet,2600
2025-05-05,2025-05-09,Kigoma,round_potato,1100
2025-05-05,2025-05-09,Kilimanjaro,maize,900
2025-05-05,2025-05-09,Kilimanjaro,rice,1500
2025-05-05,2025-05-09,Kilimanjaro,beans,2100
2025-05-05,2025-05-09,Kilimanjaro,sorghum,
2025-05-05,2025-05-09,Kilimanjaro,bulrush_millet,
2025-05-05,2025-05-09,Kilimanjaro,finger_millet,
2025-05-05,2025-05-09,Kilimanjaro,round_potato,900
2025-05-05,2025-05-09,Lindi,maize,1000
2025-05-05,2025-05-09,Lindi,rice,2900
2025-05-05,2025-05-09,Lindi,beans,3000
2025-05-05,2025-05-09,Lindi,sorghum,2400
2025-05-05,2025-05-09,Lindi,bulrush_millet,2900
2025-05-05,2025-05-09,Lindi,finger_millet,2800
2025-05-05,2025-05-09,Lindi,round_potato,900
2025-05-05,2025-05-09,Manyara,maize,700
2025-05-05,2025-05-09,Manyara,rice,2500
2025-05-05,2025-05-09,Manyara,beans,
2025-05-05,2025-05-09,Manyara,sorghum,
2025-05-05,2025-05-09,Manyara,bulrush_millet,
2025-05-05,2025-05-09,Manyara,finger_millet,
2025-05-05,2025-05-09,Manyara,round_potato,1000
2025-05-05,2025-05-09,Mara,maize,800
2025-05-05,2025-05-09,Mara,rice,2200
2025-05-05,2025-05-09,Mara,beans,2500
2025-05-05,2025-05-09,Mara,sorghum,1800
2025-05-05,2025-05-09,Mara,bulrush_millet,1800
2025-05-05,2025-05-09,Mara,finger_millet,2700
2025-05-05,2025-05-09,Mara,round_potato,1400
2025-05-05,2025-05-09,Mbeya,maize,
2025-05-05,2025-05-09,Mbeya,rice,
2025-05-05,2025-05-09,Mbeya,beans,
2025-05-05,2025-05-09,Mbeya,sorghum,
2025-05-05,2025-05-09,Mbeya,bulrush_millet,
2025-05-05,2025-05-09,Mbeya,finger_millet,
2025-05-05,2025-05-09,Mbeya,round_potato,
2025-05-05,2025-05-09,Morogoro,maize,900
2025-05-05,2025-05-09,Morogoro,rice,2200
2025-05-05,2025-05-09,Morogoro,beans,2900
2025-05-05,2025-05-09,Morogoro,sorghum,1400
2025-05-05,2025-05-09,Morogoro,bulrush_millet,
2025-05-05,2025-05-09,Morogoro,finger_millet,
2025-05-05,2025-05-09,Morogoro,round_potato,700
2025-05-05,2025-05-09,Mtwara,maize,
2025-05-05,2025-05-09,Mtwara,rice,
2025-05-05,2025-05-09,Mtwara,beans,
2025-05-05,2025-05-09,Mtwara,sorghum,
2025-05-05,2025-05-09,Mtwara,bulrush_millet,
2025-05-05,2025-05-09,Mtwara,finger_millet,
2025-05-05,2025-05-09,Mtwara,round_potato,
2025-05-05,2025-05-09,Mwanza,maize,900
2025-05-05,2025-05-09,Mwanza,rice,2600
2025-05-05,2025-05-09,Mwanza,beans,2700
2025-05-05,2025-05-09,Mwanza,sorghum,1500
2025-05-05,2025-05-09,Mwanza,bulrush_millet,1400
2025-05-05,2025-05-09,Mwanza,finger_millet,2600
2025-05-05,2025-05-09,Mwanza,round_potato,1000
2025-05-05,2025-05-09,National Average,maize,800
2025-05-05,2025-05-09,National Average,rice,2400
2025-05-05,2025-05-09,National Average,beans,2700
2025-05-05,2025-05-09,National Average,sorghum,1500
2025-05-05,2025-05-09,National Average,bulrush_millet,1700
2025-05-05,2025-05-09,National Average,finger_millet,2500
2025-05-05,2025-05-09,National Average,round_potato,900
2025-05-05,2025-05-09,Njombe,maize,600
2025-05-05,2025-05-09,Njombe,rice,2300
2025-05-05,2025-05-09,Njombe,beans,2400
