week_start,week_end,region,crop,price
2025-08-25,2025-08-29,Arusha,maize,800
2025-08-25,2025-08-29,Arusha,rice,3000
2025-08-25,2025-08-29,Arusha,beans,2200
2025-08-25,2025-08-29,Arusha,sorghum,1100
2025-08-25,2025-08-29,Arusha,bulrush_millet,
2025-08-25,2025-08-29,Arusha,finger_millet,1200
2025-08-25,2025-08-29,Arusha,round_potato,700
2025-08-25,2025-08-29,Dar es Salaam,maize,1000
2025-08-25,2025-08-29,Dar es Salaam,rice,2500
2025-08-25,2025-08-29,Dar es Salaam,beans,3000
2025-08-25,2025-08-29,Dar es Salaam,sorghum,
2025-08-25,2025-08-29,Dar es Salaam,bulrush_millet,
2025-08-25,2025-08-29,Dar es Salaam,finger_millet,
2025-08-25,2025-08-29,Dar es Salaam,round_potato,600
2025-08-25,2025-08-29,Dodoma,maize,600
2025-08-25,2025-08-29,Dodoma,rice,2500
2025-08-25,2025-08-29,Dodoma,beans,2300
2025-08-25,2025-08-29,Dodoma,sorghum,700
2025-08-25,2025-08-29,Dodoma,bulrush_millet,
2025-08-25,2025-08-29,Dodoma,finger_millet,
2025-08-25,2025-08-29,Dodoma,round_potato,800
2025-08-25,2025-08-29,Geita,maize,900
2025-08-25,2025-08-29,Geita,rice,2200
2025-08-25,2025-08-29,Geita,beans,3200
2025-08-25,2025-08-29,Geita,sorghum,1600
2025-08-25,2025-08-29,Geita,bulrush_millet,1900
2025-08-25,2025-08-29,Geita,finger_millet,1900
2025-08-25,2025-08-29,Geita,round_potato,800
2025-08-25,2025-08-29,Iringa,maize,600
2025-08-25,2025-08-29,Iringa,rice,2400
2025-08-25,2025-08-29,Iringa,beans,2500
2025-08-25,2025-08-29,Iringa,sorghum,1400
2025-08-25,2025-08-29,Iringa,bulrush_millet,1500
2025-08-25,2025-08-29,Iringa,finger_millet,2300
2025-08-25,2025-08-29,Iringa,round_potato,600
2025-08-25,2025-08-29,Kagera,maize,900
2025-08-25,2025-08-29,Kagera,rice,2300
2025-08-25,2025-08-29,Kagera,beans,2200
2025-08-25,2025-08-29,Kagera,sorghum,1600
2025-08-25,2025-08-29,Kagera,bulrush_millet,1600
