week_start,week_end,region,crop,price
2025-01-20,2025-01-24,Arusha,maize,800
2025-01-20,2025-01-24,Arusha,rice,2700
2025-01-20,2025-01-24,Arusha,beans,2700
2025-01-20,2025-01-24,Arusha,sorghum,1000
2025-01-20,2025-01-24,Arusha,bulrush_millet,800
2025-01-20,2025-01-24,Arusha,finger_millet,1800
2025-01-20,2025-01-24,Arusha,round_potato,1000
2025-01-20,2025-01-24,Dar es Salaam,maize,900
2025-01-20,2025-01-24,Dar es Salaam,rice,2100
2025-01-20,2025-01-24,Dar es Salaam,beans,3300
2025-01-20,2025-01-24,Dar es Salaam,sorghum,
2025-01-20,2025-01-24,Dar es Salaam,bulrush_millet,
2025-01-20,2025-01-24,Dar es Salaam,finger_millet,
2025-01-20,2025-01-24,Dar es Salaam,round_potato,1200
2025-01-20,2025-01-24,Geita,maize,800
2025-01-20,2025-01-24,Geita,rice,1700
2025-01-20,2025-01-24,Geita,beans,3100
2025-01-20,2025-01-24,Geita,sorghum,1600
2025-01-20,2025-01-24,Geita,bulrush_millet,
2025-01-20,2025-01-24,Geita,finger_millet,
2025-01-20,2025-01-24,Geita,round_potato,1200
2025-01-20,2025-01-24,Iringa,maize,800
2025-01-20,2025-01-24,Iringa,rice,2400
2025-01-20,2025-01-24,Iringa,beans,2900
2025-01-20,2025-01-24,Iringa,sorghum,1400
2025-01-20,2025-01-24,Iringa,bulrush_millet,1800
2025-01-20,2025-01-24,Iringa,finger_millet,2800
2025-01-20,2025-01-24,Iringa,round_potato,800
2025-01-20,2025-01-24,Kagera,maize,900
2025-01-20,2025-01-24,Kagera,rice,2300
2025-01-20,2025-01-24,Kagera,beans,2600
2025-01-20,2025-01-24,Kagera,sorghum,1400
2025-01-20,2025-01-24,Kagera,bulrush_millet,1500
2025-01-20,2025-01-24,Kagera,finger_millet,2800
2025-01-20,2025-01-24,Kagera,round_potato,900
2025-01-20,2025-01-24,Kigoma,maize,800
2025-01-20,2025-01-24,Kigoma,rice,1600
2025-01-20,2025-01-24,Kigoma,beans,2000
2025-01-20,2025-01-24,Kigoma,sorghum,1000
2025-01-20,2025-01-24,Kigoma,bulrush_millet,
2025-01-20,2025-01-24,Kigoma,finger_millet,
2025-01-20,2025-01-24,Kigoma,round_potato,
2025-01-20,2025-01-24,Morogoro,maize,900
2025-01-20,2025-01-24,Morogoro,rice,2200
2025-01-20,2025-01-24,Morogoro,beans,3100
2025-01-20,2025-01-24,Morogoro,sorghum,1500
2025-01-20,2025-01-24,Morogoro,bulrush_millet,
2025-01-20,2025-01-24,Morogoro,finger_millet,
2025-01-20,2025-01-24,Morogoro,round_potato,800
2025-01-20,2025-01-24,Mwanza,maize,800
2025-01-20,2025-01-24,Mwanza,rice,1900
2025-01-20,2025-01-24,Mwanza,beans,2700
2025-01-20,2025-01-24,Mwanza,sorghum,1300
2025-01-20,2025-01-24,Mwanza,bulrush_millet,1300
2025-01-20,2025-01-24,Mwanza,finger_millet,1900
2025-01-20,2025-01-24,Mwanza,round_potato,1000
2025-01-20,2025-01-24,National Average,maize,700
2025-01-20,2025-01-24,National Average,rice,2000
2025-01-20,2025-01-24,National Average,beans,2800
2025-01-20,2025-01-24,National Average,sorghum,1400
2025-01-20,2025-01-24,National Average,bulrush_millet,1600
2025-01-20,2025-01-24,National Average,finger_millet,2300
2025-01-20,2025-01-24,National Average,round_potato,1000
2025-01-20,2025-01-24,Njombe,maize,700
2025-01-20,2025-01-24,Njombe,rice,1600
2025-01-20,2025-01-24,Njombe,beans,2500
2025-01-20,2025-01-24,Njombe,sorghum,1000
2025-01-20,2025-01-24,Njombe,bulrush_millet,
2025-01-20,2025-01-24,Njombe,finger_millet,2300
2025-01-20,2025-01-24,Njombe,round_potato,600
2025-01-20,2025-01-24,Rukwa,maize,700
2025-01-20,2025-01-24,Rukwa,rice,2100
2025-01-20,2025-01-24,Rukwa,beans,2800
2025-01-20,2025-01-24,Rukwa,sorghum,
2025-01-20,2025-01-24,Rukwa,bulrush_millet,2000
2025-01-20,2025-01-24,Rukwa,finger_millet,2000
2025-01-20,2025-01-24,Rukwa,round_potato,900
2025-01-20,2025-01-24,Ruvuma,maize,700
2025-01-20,2025-01-24,Ruvuma,rice,2000
2025-01-20,2025-01-24,Ruvuma,beans,
2025-01-20,2025-01-24,Ruvuma,sorghum,
2025-01-20,2025-01-24,Ruvuma,bulrush_millet,
2025-01-20,2025-01-24,Ruvuma,finger_millet,
2025-01-20,2025-01-24,Ruvuma,round_potato,700
2025-01-20,2025-01-24,Shinyanga,maize,900
2025-01-20,2025-01-24,Shinyanga,rice,1600
2025-01-20,2025-01-24,Shinyanga,beans,2600
2025-01-20,2025-01-24,Shinyanga,sorghum,1500
2025-01-20,2025-01-24,Shinyanga,bulrush_millet,1100
2025-01-20,2025-01-24,Shinyanga,finger_millet,2500
2025-01-20,2025-01-24,Shinyanga,round_potato,1100
2025-01-20,2025-01-24,Simiyu,maize,700
2025-01-20,2025-01-24,Simiyu,rice,1600
2025-01-20,2025-01-24,Simiyu,beans,3100
2025-01-20,2025-01-24,Simiyu,sorghum,1900
2025-01-20,2025-01-24,Simiyu,bulrush_millet,1900
2025-01-20,2025-01-24,Simiyu,finger_millet,2600
2025-01-20,2025-01-24,Simiyu,round_potato,1400
2025-01-20,2025-01-24,Songwe,maize,600
2025-01-20,2025-01-24,Songwe,rice,2300
2025-01-20,2025-01-24,Songwe,beans,2800
2025-01-20,2025-01-24,Songwe,sorghum,
2025-01-20,2025-01-24,Songwe,bulrush_millet,
2025-01-20,2025-01-24,Songwe,finger_millet,
2025-01-20,2025-01-24,Songwe,round_potato,
2025-01-20,2025-01-24,Tabora,maize,700
2025-01-20,2025-01-24,Tabora,rice,1500
2025-01-20,2025-01-24,Tabora,beans,2800
2025-01-20,2025-01-24,Tabora,sorghum,1700
2025-01-20,2025-01-24,Tabora,bulrush_millet,1900
2025-01-20,2025-01-24,Tabora,finger_millet,1900
2025-01-20,2025-01-24,Tabora,round_potato,900
