week_start,week_end,region,crop,price
2026-01-19,2026-01-23,Arusha,maize,800
2026-01-19,2026-01-23,Arusha,rice,3100
2026-01-19,2026-01-23,Arusha,beans,2100
2026-01-19,2026-01-23,Arusha,sorghum,1300
2026-01-19,2026-01-23,Arusha,bulrush_millet,
2026-01-19,2026-01-23,Arusha,finger_millet,1600
2026-01-19,2026-01-23,Arusha,round_potato,1300
2026-01-19,2026-01-23,Dar es Salaam,maize,1000
2026-01-19,2026-01-23,Dar es Salaam,rice,2800
2026-01-19,2026-01-23,Dar es Salaam,beans,2800
2026-01-19,2026-01-23,Dar es Salaam,sorghum,1300
2026-01-19,2026-01-23,Dar es Salaam,bulrush_millet,1200
2026-01-19,2026-01-23,Dar es Salaam,finger_millet,2300
2026-01-19,2026-01-23,Dar es Salaam,round_potato,1500
2026-01-19,2026-01-23,Dodoma,maize,800
2026-01-19,2026-01-23,Dodoma,rice,2500
2026-01-19,2026-01-23,Dodoma,beans,2200
2026-01-19,2026-01-23,Dodoma,sorghum,800
2026-01-19,2026-01-23,Dodoma,bulrush_millet,800
2026-01-19,2026-01-23,Dodoma,finger_millet,2300
2026-01-19,2026-01-23,Dodoma,round_potato,1100
2026-01-19,2026-01-23,Geita,maize,1400
2026-01-19,2026-01-23,Geita,rice,3000
2026-01-19,2026-01-23,Geita,beans,2200
2026-01-19,2026-01-23,Geita,sorghum,2000
2026-01-19,2026-01-23,Geita,bulrush_millet,2200
2026-01-19,2026-01-23,Geita,finger_millet,2200
2026-01-19,2026-01-23,Geita,round_potato,1600
2026-01-19,2026-01-23,Iringa,maize,800
2026-01-19,2026-01-23,Iringa,rice,2700
2026-01-19,2026-01-23,Iringa,beans,2400
2026-01-19,2026-01-23,Iringa,sorghum,1900
2026-01-19,2026-01-23,Iringa,bulrush_millet,1900
2026-01-19,2026-01-23,Iringa,finger_millet,2300
2026-01-19,2026-01-23,Iringa,round_potato,1200
2026-01-19,2026-01-23,Kagera,maize,900
2026-01-19,2026-01-23,Kagera,rice,2400
2026-01-19,2026-01-23,Kagera,beans,2000
2026-01-19,2026-01-23,Kagera,sorghum,1700
2026-01-19,2026-01-23,Kagera,bulrush_millet,1700
2026-01-19,2026-01-23,Kagera,finger_millet,2800
2026-01-19,2026-01-23,Kagera,round_potato,800
2026-01-19,2026-01-23,Katavi,maize,700
2026-01-19,2026-01-23,Katavi,rice,2400
2026-01-19,2026-01-23,Katavi,beans,2500
2026-01-19,2026-01-23,Katavi,sorghum,2800
2026-01-19,2026-01-23,Katavi,bulrush_millet,
2026-01-19,2026-01-23,Katavi,finger_millet,2500
2026-01-19,2026-01-23,Katavi,round_potato,1400
2026-01-19,2026-01-23,Lindi,maize,1000
2026-01-19,2026-01-23,Lindi,rice,2800
2026-01-19,2026-01-23,Lindi,beans,3200
2026-01-19,2026-01-23,Lindi,sorghum,2300
2026-01-19,2026-01-23,Lindi,bulrush_millet,3000
2026-01-19,2026-01-23,Lindi,finger_millet,3300
2026-01-19,2026-01-23,Lindi,round_potato,1200
2026-01-19,2026-01-23,Mara,maize,900
2026-01-19,2026-01-23,Mara,rice,2800
2026-01-19,2026-01-23,Mara,beans,2200
2026-01-19,2026-01-23,Mara,sorghum,1600
2026-01-19,2026-01-23,Mara,bulrush_millet,1300
2026-01-19,2026-01-23,Mara,finger_millet,2400
2026-01-19,2026-01-23,Mara,round_potato,1400
2026-01-19,2026-01-23,Morogoro,maize,800
2026-01-19,2026-01-23,Morogoro,rice,2900
2026-01-19,2026-01-23,Morogoro,beans,2600
2026-01-19,2026-01-23,Morogoro,sorghum,1800
2026-01-19,2026-01-23,Morogoro,bulrush_millet,
2026-01-19,2026-01-23,Morogoro,finger_millet,1700
2026-01-19,2026-01-23,Morogoro,round_potato,1600
2026-01-19,2026-01-23,Mtwara,maize,900
2026-01-19,2026-01-23,Mtwara,rice,2800
2026-01-19,2026-01-23,Mtwara,beans,2000
2026-01-19,2026-01-23,Mtwara,sorghum,2000
2026-01-19,2026-01-23,Mtwara,bulrush_millet,
2026-01-19,2026-01-23,Mtwara,finger_millet,3500
2026-01-19,2026-01-23,Mtwara,round_potato,1400
2026-01-19,2026-01-23,Mwanza,maize,1000
2026-01-19,2026-01-23,Mwanza,rice,3000
2026-01-19,2026-01-23,Mwanza,beans,2000
2026-01-19,2026-01-23,Mwanza,sorghum,1500
2026-01-19,2026-01-23,Mwanza,bulrush_millet,1400
2026-01-19,2026-01-23,Mwanza,finger_millet,2400
2026-01-19,2026-01-23,Mwanza,round_potato,1000
2026-01-19,2026-01-23,National Average,maize,900
2026-01-19,2026-01-23,National Average,rice,2500
2026-01-19,2026-01-23,National Average,beans,2300
2026-01-19,2026-01-23,National Average,sorghum,1700
2026-01-19,2026-01-23,National Average,bulrush_millet,1700
2026-01-19,2026-01-23,National Average,finger_millet,2300
2026-01-19,2026-01-23,National Average,round_potato,1200
2026-01-19,2026-01-23,Njombe,maize,700
2026-01-19,2026-01-23,Njombe,rice,2700
2026-01-19,2026-01-23,Njombe,beans,2000
2026-01-19,2026-01-23,Njombe,sorghum,1100
2026-01-19,2026-01-23,Njombe,bulrush_millet,
2026-01-19,2026-01-23,Njombe,finger_millet,1900
2026-01-19,2026-01-23,Njombe,round_potato,1000
2026-01-19,2026-01-23,Pwani,maize,1400
2026-01-19,2026-01-23,Pwani,rice,2700
2026-01-19,2026-01-23,Pwani,beans,2700
2026-01-19,2026-01-23,Pwani,sorghum,2000
2026-01-19,2026-01-23,Pwani,bulrush_millet,1600
2026-01-19,2026-01-23,Pwani,finger_millet,2900
2026-01-19,2026-01-23,Pwani,round_potato,1900
2026-01-19,2026-01-23,Rukwa,maize,700
2026-01-19,2026-01-23,Rukwa,rice,2500
2026-01-19,2026-01-23,Rukwa,beans,2100
