week_start,week_end,region,crop,price
2026-05-11,2026-05-15,Arusha,maize,800
2026-05-11,2026-05-15,Arusha,rice,2900
2026-05-11,2026-05-15,Arusha,beans,2100
2026-05-11,2026-05-15,Arusha,sorghum,1300
2026-05-11,2026-05-15,Arusha,bulrush_millet,
2026-05-11,2026-05-15,Arusha,finger_millet,2300
2026-05-11,2026-05-15,Arusha,round_potato,900
2026-05-11,2026-05-15,Dar es Salaam,maize,900
2026-05-11,2026-05-15,Dar es Salaam,rice,2900
2026-05-11,2026-05-15,Dar es Salaam,beans,2800
2026-05-11,2026-05-15,Dar es Salaam,sorghum,1300
2026-05-11,2026-05-15,Dar es Salaam,bulrush_millet,1300
2026-05-11,2026-05-15,Dar es Salaam,finger_millet,2300
2026-05-11,2026-05-15,Dar es Salaam,round_potato,
2026-05-11,2026-05-15,Dodoma,maize,700
2026-05-11,2026-05-15,Dodoma,rice,2900
2026-05-11,2026-05-15,Dodoma,beans,2000
2026-05-11,2026-05-15,Dodoma,sorghum,
2026-05-11,2026-05-15,Dodoma,bulrush_millet,1400
2026-05-11,2026-05-15,Dodoma,finger_millet,2100
2026-05-11,2026-05-15,Dodoma,round_potato,700
2026-05-11,2026-05-15,Geita,maize,1000
2026-05-11,2026-05-15,Geita,rice,2200
2026-05-11,2026-05-15,Geita,beans,2200
2026-05-11,2026-05-15,Geita,sorghum,2000
2026-05-11,2026-05-15,Geita,bulrush_millet,2200
2026-05-11,2026-05-15,Geita,finger_millet,2100
2026-05-11,2026-05-15,Geita,round_potato,1100
2026-05-11,2026-05-15,Iringa,maize,700
2026-05-11,2026-05-15,Iringa,rice,2500
2026-05-11,2026-05-15,Iringa,beans,2400
2026-05-11,2026-05-15,Iringa,sorghum,1800
2026-05-11,2026-05-15,Iringa,bulrush_millet,1900
2026-05-11,2026-05-15,Iringa,finger_millet,2200
2026-05-11,2026-05-15,Iringa,round_potato,600
2026-05-11,2026-05-15,Kagera,maize,900
2026-05-11,2026-05-15,Kagera,rice,2700
2026-05-11,2026-05-15,Kagera,beans,1900
2026-05-11,2026-05-15,Kagera,sorghum,1300
2026-05-11,2026-05-15,Kagera,bulrush_millet,1500
2026-05-11,2026-05-15,Kagera,finger_millet,2600
2026-05-11,2026-05-15,Kagera,round_potato,900
2026-05-11,2026-05-15,Katavi,maize,600
2026-05-11,2026-05-15,Katavi,rice,2300
2026-05-11,2026-05-15,Katavi,beans,2600
2026-05-11,2026-05-15,Katavi,sorghum,2000
2026-05-11,2026-05-15,Katavi,bulrush_millet,
2026-05-11,2026-05-15,Katavi,finger_millet,3000
2026-05-11,2026-05-15,Katavi,round_potato,
2026-05-11,2026-05-15,Kigoma,maize,700
2026-05-11,2026-05-15,Kigoma,rice,2600
2026-05-11,2026-05-15,Kigoma,beans,2100
2026-05-11,2026-05-15,Kigoma,sorghum,1500
2026-05-11,2026-05-15,Kigoma,bulrush_millet,1500
2026-05-11,2026-05-15,Kigoma,finger_millet,2100
2026-05-11,2026-05-15,Kigoma,round_potato,1000
2026-05-11,2026-05-15,Lindi,maize,800
2026-05-11,2026-05-15,Lindi,rice,2700
2026-05-11,2026-05-15,Lindi,beans,2400
2026-05-11,2026-05-15,Lindi,sorghum,2300
2026-05-11,2026-05-15,Lindi,bulrush_millet,1800
2026-05-11,2026-05-15,Lindi,finger_millet,3300
2026-05-11,2026-05-15,Lindi,round_potato,800
2026-05-11,2026-05-15,Manyara,maize,800
2026-05-11,2026-05-15,Manyara,rice,2500
2026-05-11,2026-05-15,Manyara,beans,2200
2026-05-11,2026-05-15,Manyara,sorghum,1700
2026-05-11,2026-05-15,Manyara,bulrush_millet,1900
2026-05-11,2026-05-15,Manyara,finger_millet,2500
2026-05-11,2026-05-15,Manyara,round_potato,800
2026-05-11,2026-05-15,Mara,maize,800
2026-05-11,2026-05-15,Mara,rice,2200
2026-05-11,2026-05-15,Mara,beans,2000
2026-05-11,2026-05-15,Mara,sorghum,1500
2026-05-11,2026-05-15,Mara,bulrush_millet,1200
2026-05-11,2026-05-15,Mara,finger_millet,2400
2026-05-11,2026-05-15,Mara,round_potato,1300
2026-05-11,2026-05-15,Morogoro,maize,900
2026-05-11,2026-05-15,Morogoro,rice,2900
2026-05-11,2026-05-15,Morogoro,beans,2300
2026-05-11,2026-05-15,Morogoro,sorghum,
2026-05-11,2026-05-15,Morogoro,bulrush_millet,
