week_start,week_end,region,crop,price
2026-03-16,2026-03-20,Arusha,maize,800
2026-03-16,2026-03-20,Arusha,rice,3200
2026-03-16,2026-03-20,Arusha,beans,2500
2026-03-16,2026-03-20,Arusha,sorghum,800
2026-03-16,2026-03-20,Arusha,bulrush_millet,1400
2026-03-16,2026-03-20,Arusha,finger_millet,2400
2026-03-16,2026-03-20,Arusha,round_potato,700
2026-03-16,2026-03-20,Dar es Salaam,maize,1100
2026-03-16,2026-03-20,Dar es Salaam,rice,2800
2026-03-16,2026-03-20,Dar es Salaam,beans,2900
2026-03-16,2026-03-20,Dar es Salaam,sorghum,
2026-03-16,2026-03-20,Dar es Salaam,bulrush_millet,
2026-03-16,2026-03-20,Dar es Salaam,finger_millet,
2026-03-16,2026-03-20,Dar es Salaam,round_potato,700
2026-03-16,2026-03-20,Dodoma,maize,800
2026-03-16,2026-03-20,Dodoma,rice,3200
2026-03-16,2026-03-20,Dodoma,beans,2500
2026-03-16,2026-03-20,Dodoma,sorghum,800
2026-03-16,2026-03-20,Dodoma,bulrush_millet,1400
2026-03-16,2026-03-20,Dodoma,finger_millet,2400
2026-03-16,2026-03-20,Dodoma,round_potato,700
2026-03-16,2026-03-20,Geita,maize,1000
2026-03-16,2026-03-20,Geita,rice,2600
2026-03-16,2026-03-20,Geita,beans,2200
2026-03-16,2026-03-20,Geita,sorghum,2000
2026-03-16,2026-03-20,Geita,bulrush_millet,2200
2026-03-16,2026-03-20,Geita,finger_millet,2200
2026-03-16,2026-03-20,Geita,round_potato,1500
2026-03-16,2026-03-20,Iringa,maize,700
2026-03-16,2026-03-20,Iringa,rice,2800
2026-03-16,2026-03-20,Iringa,beans,2300
2026-03-16,2026-03-20,Iringa,sorghum,1800
2026-03-16,2026-03-20,Iringa,bulrush_millet,1900
2026-03-16,2026-03-20,Iringa,finger_millet,2400
2026-03-16,2026-03-20,Iringa,round_potato,700
2026-03-16,2026-03-20,Kagera,maize,800
2026-03-16,2026-03-20,Kagera,rice,2500
2026-03-16,2026-03-20,Kagera,beans,2000
2026-03-16,2026-03-20,Kagera,sorghum,1300
2026-03-16,2026-03-20,Kagera,bulrush_millet,1600
2026-03-16,2026-03-20,Kagera,finger_millet,2500
2026-03-16,2026-03-20,Kagera,round_potato,900
