week_start,week_end,region,crop,price
2026-02-02,2026-02-06,Arusha,maize,900
2026-02-02,2026-02-06,Arusha,rice,2900
2026-02-02,2026-02-06,Arusha,beans,2100
2026-02-02,2026-02-06,Arusha,sorghum,1300
2026-02-02,2026-02-06,Arusha,bulrush_millet,
2026-02-02,2026-02-06,Arusha,finger_millet,2300
2026-02-02,2026-02-06,Arusha,round_potato,1200
2026-02-02,2026-02-06,Dar es Salaam,maize,1100
2026-02-02,2026-02-06,Dar es Salaam,rice,2900
2026-02-02,2026-02-06,Dar es Salaam,beans,2900
2026-02-02,2026-02-06,Dar es Salaam,sorghum,
2026-02-02,2026-02-06,Dar es Salaam,bulrush_millet,
2026-02-02,2026-02-06,Dar es Salaam,finger_millet,
2026-02-02,2026-02-06,Dar es Salaam,round_potato,1300
2026-02-02,2026-02-06,Dodoma,maize,800
2026-02-02,2026-02-06,Dodoma,rice,3100
2026-02-02,2026-02-06,Dodoma,beans,2100
2026-02-02,2026-02-06,Dodoma,sorghum,800
2026-02-02,2026-02-06,Dodoma,bulrush_millet,800
2026-02-02,2026-02-06,Dodoma,finger_millet,2900
2026-02-02,2026-02-06,Dodoma,round_potato,1100
2026-02-02,2026-02-06,Geita,maize,1200
2026-02-02,2026-02-06,Geita,rice,2800
2026-02-02,2026-02-06,Geita,beans,2200
2026-02-02,2026-02-06,Geita,sorghum,2000
2026-02-02,2026-02-06,Geita,bulrush_millet,2400
2026-02-02,2026-02-06,Geita,finger_millet,2200
2026-02-02,2026-02-06,Geita,round_potato,1700
2026-02-02,2026-02-06,Iringa,maize,800
2026-02-02,2026-02-06,Iringa,rice,2800
2026-02-02,2026-02-06,Iringa,beans,2400
2026-02-02,2026-02-06,Iringa,sorghum,1900
2026-02-02,2026-02-06,Iringa,bulrush_millet,1900
2026-02-02,2026-02-06,Iringa,finger_millet,2600
2026-02-02,2026-02-06,Iringa,round_potato,1300
2026-02-02,2026-02-06,Kagera,maize,900
2026-02-02,2026-02-06,Kagera,rice,2400
2026-02-02,2026-02-06,Kagera,beans,2000
2026-02-02,2026-02-06,Kagera,sorghum,1700
2026-02-02,2026-02-06,Kagera,bulrush_millet,1700
2026-02-02,2026-02-06,Kagera,finger_millet,2800
2026-02-02,2026-02-06,Kagera,round_potato,800
2026-02-02,2026-02-06,Kigoma,maize,800
2026-02-02,2026-02-06,Kigoma,rice,2800
2026-02-02,2026-02-06,Kigoma,beans,1700
2026-02-02,2026-02-06,Kigoma,sorghum,1100
2026-02-02,2026-02-06,Kigoma,bulrush_millet,1100
2026-02-02,2026-02-06,Kigoma,finger_millet,2300
2026-02-02,2026-02-06,Kigoma,round_potato,1400
2026-02-02,2026-02-06,Lindi,maize,1000
2026-02-02,2026-02-06,Lindi,rice,3000
2026-02-02,2026-02-06,Lindi,beans,3200
2026-02-02,2026-02-06,Lindi,sorghum,2300
2026-02-02,2026-02-06,Lindi,bulrush_millet,3000
2026-02-02,2026-02-06,Lindi,finger_millet,3500
2026-02-02,2026-02-06,Lindi,round_potato,1200
2026-02-02,2026-02-06,Mara,maize,900
2026-02-02,2026-02-06,Mara,rice,2900
2026-02-02,2026-02-06,Mara,beans,2300
2026-02-02,2026-02-06,Mara,sorghum,1700
2026-02-02,2026-02-06,Mara,bulrush_millet,1300
2026-02-02,2026-02-06,Mara,finger_millet,2600
2026-02-02,2026-02-06,Mara,round_potato,1400
2026-02-02,2026-02-06,Morogoro,maize,1000
2026-02-02,2026-02-06,Morogoro,rice,2900
2026-02-02,2026-02-06,Morogoro,beans,2500
2026-02-02,2026-02-06,Morogoro,sorghum,2200
2026-02-02,2026-02-06,Morogoro,bulrush_millet,
2026-02-02,2026-02-06,Morogoro,finger_millet,2000
2026-02-02,2026-02-06,Morogoro,round_potato,1400
2026-02-02,2026-02-06,Mtwara,maize,1100
2026-02-02,2026-02-06,Mtwara,rice,2800
2026-02-02,2026-02-06,Mtwara,beans,2500
2026-02-02,2026-02-06,Mtwara,sorghum,2400
2026-02-02,2026-02-06,Mtwara,bulrush_millet,2000
2026-02-02,2026-02-06,Mtwara,finger_millet,3000
2026-02-02,2026-02-06,Mtwara,round_potato,2000
2026-02-02,2026-02-06,Mwanza,maize,1100
