week_start,week_end,region,crop,price
2024-12-30,2025-01-03,Arusha,maize,600
2024-12-30,2025-01-03,Arusha,rice,3400
2024-12-30,2025-01-03,Arusha,beans,2700
2024-12-30,2025-01-03,Arusha,sorghum,1000
2024-12-30,2025-01-03,Arusha,bulrush_millet,
2024-12-30,2025-01-03,Arusha,finger_millet,1700
2024-12-30,2025-01-03,Arusha,round_potato,1000
2024-12-30,2025-01-03,Dar es Salaam,maize,
2024-12-30,2025-01-03,Dar es Salaam,rice,2400
2024-12-30,2025-01-03,Dar es Salaam,beans,3400
2024-12-30,2025-01-03,Dar es Salaam,sorghum,
2024-12-30,2025-01-03,Dar es Salaam,bulrush_millet,
2024-12-30,2025-01-03,Dar es Salaam,finger_millet,
2024-12-30,2025-01-03,Dar es Salaam,round_potato,
2024-12-30,2025-01-03,Dodoma,maize,600
2024-12-30,2025-01-03,Dodoma,rice,2100
2024-12-30,2025-01-03,Dodoma,beans,3300
2024-12-30,2025-01-03,Dodoma,sorghum,600
2024-12-30,2025-01-03,Dodoma,bulrush_millet,1200
2024-12-30,2025-01-03,Dodoma,finger_millet,2800
2024-12-30,2025-01-03,Dodoma,round_potato,1100
2024-12-30,2025-01-03,Geita,maize,800
2024-12-30,2025-01-03,Geita,rice,1700
2024-12-30,2025-01-03,Geita,beans,3100
2024-12-30,2025-01-03,Geita,sorghum,1600
2024-12-30,2025-01-03,Geita,bulrush_millet,
2024-12-30,2025-01-03,Geita,finger_millet,
2024-12-30,2025-01-03,Geita,round_potato,1100
2024-12-30,2025-01-03,Iringa,maize,700
2024-12-30,2025-01-03,Iringa,rice,2000
2024-12-30,2025-01-03,Iringa,beans,3000
2024-12-30,2025-01-03,Iringa,sorghum,1400
2024-12-30,2025-01-03,Iringa,bulrush_millet,1800
2024-12-30,2025-01-03,Iringa,finger_millet,2800
2024-12-30,2025-01-03,Iringa,round_potato,700
2024-12-30,2025-01-03,Kagera,maize,900
2024-12-30,2025-01-03,Kagera,rice,2300
2024-12-30,2025-01-03,Kagera,beans,2300
2024-12-30,2025-01-03,Kagera,sorghum,1500
2024-12-30,2025-01-03,Kagera,bulrush_millet,1500
2024-12-30,2025-01-03,Kagera,finger_millet,
2024-12-30,2025-01-03,Kagera,round_potato,1000
2024-12-30,2025-01-03,Katavi,maize,700
2024-12-30,2025-01-03,Katavi,rice,1700
2024-12-30,2025-01-03,Katavi,beans,2900
2024-12-30,2025-01-03,Katavi,sorghum,2000
2024-12-30,2025-01-03,Katavi,bulrush_millet,
2024-12-30,2025-01-03,Katavi,finger_millet,2000
2024-12-30,2025-01-03,Katavi,round_potato,1600
2024-12-30,2025-01-03,Lindi,maize,
2024-12-30,2025-01-03,Lindi,rice,
2024-12-30,2025-01-03,Lindi,beans,
2024-12-30,2025-01-03,Lindi,sorghum,
2024-12-30,2025-01-03,Lindi,bulrush_millet,
2024-12-30,2025-01-03,Lindi,finger_millet,
2024-12-30,2025-01-03,Lindi,round_potato,
2024-12-30,2025-01-03,Manyara,maize,700
2024-12-30,2025-01-03,Manyara,rice,2200
2024-12-30,2025-01-03,Manyara,beans,2700
2024-12-30,2025-01-03,Manyara,sorghum,
2024-12-30,2025-01-03,Manyara,bulrush_millet,
2024-12-30,2025-01-03,Manyara,finger_millet,
2024-12-30,2025-01-03,Manyara,round_potato,1000
2024-12-30,2025-01-03,Mara,maize,800
2024-12-30,2025-01-03,Mara,rice,1700
2024-12-30,2025-01-03,Mara,beans,2400
2024-12-30,2025-01-03,Mara,sorghum,1800
2024-12-30,2025-01-03,Mara,bulrush_millet,1900
2024-12-30,2025-01-03,Mara,finger_millet,2700
2024-12-30,2025-01-03,Mara,round_potato,1200
2024-12-30,2025-01-03,Mbeya,maize,700
2024-12-30,2025-01-03,Mbeya,rice,2200
2024-12-30,2025-01-03,Mbeya,beans,2900
2024-12-30,2025-01-03,Mbeya,sorghum,2000
2024-12-30,2025-01-03,Mbeya,bulrush_millet,2000
2024-12-30,2025-01-03,Mbeya,finger_millet,1700
2024-12-30,2025-01-03,Mbeya,round_potato,1000
2024-12-30,2025-01-03,Morogoro,maize,800
2024-12-30,2025-01-03,Morogoro,rice,1800
2024-12-30,2025-01-03,Morogoro,beans,3100
2024-12-30,2025-01-03,Morogoro,sorghum,1500
2024-12-30,2025-01-03,Morogoro,bulrush_millet,
2024-12-30,2025-01-03,Morogoro,finger_millet,2600
2024-12-30,2025-01-03,Morogoro,round_potato,800
2024-12-30,2025-01-03,Mtwara,maize,
2024-12-30,2025-01-03,Mtwara,rice,
2024-12-30,2025-01-03,Mtwara,beans,
2024-12-30,2025-01-03,Mtwara,sorghum,
2024-12-30,2025-01-03,Mtwara,bulrush_millet,
2024-12-30,2025-01-03,Mtwara,finger_millet,
2024-12-30,2025-01-03,Mtwara,round_potato,
2024-12-30,2025-01-03,National Average,maize,700
2024-12-30,2025-01-03,National Average,rice,1900
2024-12-30,2025-01-03,National Average,beans,2900
2024-12-30,2025-01-03,National Average,sorghum,1500
2024-12-30,2025-01-03,National Average,bulrush_millet,1500
2024-12-30,2025-01-03,National Average,finger_millet,2300
2024-12-30,2025-01-03,National Average,round_potato,1000
2024-12-30,2025-01-03,Njombe,maize,600
2024-12-30,2025-01-03,Njombe,rice,2000
2024-12-30,2025-01-03,Njombe,beans,2300
2024-12-30,2025-01-03,Njombe,sorghum,900
2024-12-30,2025-01-03,Njombe,bulrush_millet,
2024-12-30,2025-01-03,Njombe,finger_millet,2200
2024-12-30,2025-01-03,Njombe,round_potato,700
2024-12-30,2025-01-03,Rukwa,maize,700
2024-12-30,2025-01-03,Rukwa,rice,2100
2024-12-30,2025-01-03,Rukwa,beans,2900
2024-12-30,2025-01-03,Rukwa,sorghum,
2024-12-30,2025-01-03,Rukwa,bulrush_millet,
2024-12-30,2025-01-03,Rukwa,finger_millet,1800
2024-12-30,2025-01-03,Rukwa,round_potato,900
2024-12-30,2025-01-03,Ruvuma,maize,600
2024-12-30,2025-01-03,Ruvuma,rice,2000
2024-12-30,2025-01-03,Ruvuma,beans,
2024-12-30,2025-01-03,Ruvuma,sorghum,
2024-12-30,2025-01-03,Ruvuma,bulrush_millet,
2024-12-30,2025-01-03,Ruvuma,finger_millet,
2024-12-30,2025-01-03,Ruvuma,round_potato,700
2024-12-30,2025-01-03,Simiyu,maize,700
2024-12-30,2025-01-03,Simiyu,rice,
2024-12-30,2025-01-03,Simiyu,beans,
2024-12-30,2025-01-03,Simiyu,sorghum,
2024-12-30,2025-01-03,Simiyu,bulrush_millet,
2024-12-30,2025-01-03,Simiyu,finger_millet,
2024-12-30,2025-01-03,Simiyu,round_potato,
2024-12-30,2025-01-03,Songwe,maize,600
2024-12-30,2025-01-03,Songwe,rice,
2024-12-30,2025-01-03,Songwe,beans,2800
2024-12-30,2025-01-03,Songwe,sorghum,
2024-12-30,2025-01-03,Songwe,bulrush_millet,
2024-12-30,2025-01-03,Songwe,finger_millet,
2024-12-30,2025-01-03,Songwe,round_potato,
2024-12-30,2025-01-03,Tabora,maize,700
2024-12-30,2025-01-03,Tabora,rice,1400
2024-12-30,2025-01-03,Tabora,beans,3100
2024-12-30,2025-01-03,Tabora,sorghum,1800
2024-12-30,2025-01-03,Tabora,bulrush_millet,1900
2024-12-30,2025-01-03,Tabora,finger_millet,1900
2024-12-30,2025-01-03,Tabora,round_potato,1200
2024-12-30,2025-01-03,Tanga,maize,900
2024-12-30,2025-01-03,Tanga,rice,2000
2024-12-30,2025-01-03,Tanga,beans,2800
2024-12-30,2025-01-03,Tanga,sorghum,1100
2024-12-30,2025-01-03,Tanga,bulrush_millet,
2024-12-30,2025-01-03,Tanga,finger_millet,
2024-12-30,2025-01-03,Tanga,round_potato,1000
